51949	200.47931	191.90153	2.77908	0.00000	5.00000
51950	200.76506	191.90153	2.93608	0.00000	5.00000
51951	201.06637	191.90153	3.08996	0.00000	5.00000
51952	201.38287	191.90153	3.24003	0.00000	5.00000
51953	201.71421	191.90153	3.38691	0.00000	5.00000
51954	202.06017	191.90153	3.53230	0.00000	5.00000
51955	202.42071	191.90153	3.67838	0.00000	5.00000
51956	202.79597	191.90153	3.82697	0.00000	5.00000
51957	203.18626	191.90153	3.97879	0.00000	5.00000
51958	203.59185	191.90153	4.13304	0.00000	5.00000
51959	204.01286	191.90153	4.28718	0.00000	5.00000
51960	204.44908	191.90153	4.43722	0.00000	5.00000
51961	204.89986	191.90153	4.57823	0.00000	5.00000
51962	205.36402	191.90153	4.70506	0.00000	5.00000
51963	205.83993	191.90153	4.81316	0.00000	5.00000
51964	206.32556	191.90153	4.89931	0.00000	5.00000
51965	206.81863	191.90153	4.96219	0.00000	5.00000
51966	207.31687	191.95808	5.00267	1.13114	5.00000
51967	207.81819	192.08573	5.02370	1.42175	5.00000
51968	208.32087	192.24166	5.02984	1.69691	5.00000
51969	208.82368	192.42374	5.02638	1.94470	5.00000
51970	209.32592	192.62894	5.01843	2.15913	5.00000
51971	209.82734	192.85391	5.01000	2.34044	5.00000
51972	210.32802	193.09566	5.00345	2.49443	5.00000
51973	210.82816	193.35193	4.99944	2.63099	5.00000
51974	211.32799	193.62158	4.99713	2.76203	5.00000
51975	211.82758	193.90464	4.99476	2.89923	5.00000
51976	212.32683	194.20220	4.99026	3.05187	5.00000
51977	212.82545	194.51605	4.98197	3.22514	5.00000
51978	213.32300	194.84826	4.96917	3.41915	5.00000
51979	213.81909	195.20066	4.95252	3.62888	5.00000
51980	214.31342	195.57436	4.93421	3.84502	5.00000
51981	214.80603	195.96939	4.91786	4.05559	5.00000
51982	215.29732	196.38457	4.90810	4.24805	5.00000
51983	215.78823	196.81755	4.90994	4.41149	5.00000
51984	216.28012	197.26505	4.92801	4.53849	5.00000
51985	216.77481	197.72329	4.96576	4.62646	5.00000
51986	217.27434	198.18852	5.02480	4.67804	5.00000
51987	217.78081	198.65746	5.10450	4.70072	5.00000
51988	218.29613	199.12777	5.20201	4.70561	5.00000
