31993	200.67055	188.04780	4.44200	0.00000	5.00000
31994	201.11260	188.04780	4.39912	0.00000	5.00000
31995	201.55044	188.04780	4.35767	0.00000	5.00000
31996	201.98436	188.04780	4.32056	0.00000	5.00000
31997	202.41491	188.04780	4.29046	0.00000	5.00000
31998	202.84292	188.04780	4.26975	0.00000	5.00000
31999	203.26943	188.04780	4.26060	0.00000	5.00000
32000	203.69571	188.04780	4.26491	0.00000	5.00000
32001	204.12317	188.04780	4.28425	0.00000	5.00000
32002	204.55336	188.04780	4.31960	0.00000	5.00000
32003	204.98790	188.04780	4.37113	0.00000	5.00000
32004	205.42835	188.04780	4.43799	0.00000	5.00000
32005	205.87617	188.04780	4.51824	0.00000	5.00000
32006	206.33253	188.04780	4.60905	0.00000	5.00000
32007	206.79834	188.04780	4.70710	0.00000	5.00000
32008	207.27414	188.04780	4.80905	0.00000	5.00000
32009	207.76020	188.04780	4.91215	0.00000	5.00000
32010	208.25654	188.04780	5.01447	0.00000	5.00000
32011	208.76301	188.04780	5.11511	0.00000	5.00000
32012	209.27947	188.09861	5.21396	1.01623	5.00000
32013	209.80574	188.20809	5.31146	1.17350	5.00000
32014	210.34172	188.33201	5.40824	1.30486	5.00000
32015	210.88738	188.46773	5.50488	1.40962	5.00000
32016	211.44271	188.61277	5.60179	1.49117	5.00000
32017	212.00776	188.76512	5.69923	1.55569	5.00000
32018	212.58259	188.92344	5.79737	1.61072	5.00000
32019	213.16728	189.08717	5.89640	1.66399	5.00000
32020	213.76193	189.25650	5.99650	1.72251	5.00000
32021	214.36664	189.43223	6.09782	1.79211	5.00000
32022	214.98155	189.61569	6.20040	1.87716	5.00000
32023	215.60677	189.80857	6.30400	1.98040	5.00000
32024	216.24238	190.01273	6.40812	2.10277	5.00000
32025	216.88838	190.23003	6.51195	2.24326	5.00000
32026	217.54471	190.46214	6.61464	2.39891	5.00000
32027	218.21122	190.71033	6.71542	2.56491	5.00000
32028	218.88768	190.97533	6.81382	2.73500	5.00000
32029	219.57386	191.25717	6.90977	2.90192	5.00000
32030	220.26952	191.55518	7.00348	3.05816	5.00000
32031	220.97446	191.86792	7.09524	3.19668	5.00000
32032	221.68847	192.19334	7.18512	3.31175	5.00000
32033	222.41136	192.52891	7.27270	3.39961	5.00000
32034	223.14285	192.87184	7.35704	3.45902	5.00000
32035	223.88254	193.21936	7.43676	3.49132	5.00000
32036	224.62990	193.56893	7.51036	3.50019	5.00000
32037	225.38424	193.91849	7.57651	3.49096	5.00000
32038	226.14479	194.26653	7.63445	3.46979	5.00000
32039	226.91072	194.61216	7.68413	3.44281	5.00000
32040	227.68124	194.95507	7.72624	3.41548	5.00000
32041	228.45565	195.29545	7.76203	3.39213	5.00000
32042	229.23341	195.63385	7.79312	3.37582	5.00000
32043	230.01412	195.97106	7.82119	3.36837	5.00000
32044	230.79757	196.30801	7.84777	3.37062	5.00000
32045	231.58367	196.64567	7.87413	3.38268	5.00000
32046	232.37243	196.98502	7.90111	3.40424	5.00000
32047	233.16394	197.32697	7.92914	3.43485	5.00000
32048	233.95831	197.67242	7.95815	3.47399	5.00000
32049	234.75560	198.02218	7.98765	3.52120	5.00000
32050	235.55582	198.37704	8.01683	3.57608	5.00000
32051	236.35889	198.73775	8.04469	3.63822	5.00000
32052	237.16464	199.10502	8.07020	3.70719	5.00000
32053	237.97277	199.47951	8.09238	3.78249	5.00000
32054	238.78291	199.86181	8.11053	3.86362	5.00000
32055	239.59466	200.25250	8.12430	3.95014	5.00000
32056	240.40756	200.65210	8.13372	4.04180	5.00000
32057	241.22120	201.06111	8.13915	4.13852	5.00000
32058	242.03521	201.48006	8.14112	4.24040	5.00000
32059	242.84928	201.90946	8.14025	4.34760	5.00000
32060	243.66315	202.34985	8.13710	4.46019	5.00000
32061	244.47662	202.80177	8.13225	4.57815	5.00000
32062	245.28955	203.26574	8.12630	4.70134	5.00000
32063	246.10186	203.74228	8.12005	4.82946	5.00000
32064	246.91359	204.23186	8.11459	4.96205	5.00000
32065	247.72489	204.73488	8.11140	5.09835	5.00000
32066	248.53608	205.25165	8.11232	5.23715	5.00000
32067	249.34766	205.78235	8.11937	5.37677	5.00000
32068	250.16036	206.32694	8.13451	5.51498	5.00000
32069	250.97505	206.88514	8.15928	5.64913	5.00000
32070	251.79274	207.45641	8.19447	5.77618	5.00000
32071	252.61445	208.03986	8.23983	5.89282	5.00000
32072	253.44114	208.63428	8.29401	5.99566	5.00000
32073	254.27357	209.23814	8.35455	6.08157	5.00000
32074	255.11220	209.84963	8.41808	6.14816	5.00000
32075	255.95714	210.46675	8.48068	6.19429	5.00000
32076	256.80809	211.08749	8.53832	6.22049	5.00000
32077	257.66438	211.70996	8.58738	6.22891	5.00000
32078	258.52500	212.33256	8.62509	6.22305	5.00000
32079	259.38874	212.95407	8.64980	6.20718	5.00000
32080	260.25429	213.57371	8.66110	6.18568	5.00000
32081	261.12033	214.19112	8.65968	6.16247	5.00000
32082	261.98567	214.80628	8.64710	6.14063	5.00000
32083	262.84930	215.41942	8.62554	6.12225	5.00000
32084	263.71045	216.03096	8.59756	6.10850	5.00000
32085	264.56863	216.64138	8.56596	6.09990	5.00000
32086	265.42361	217.25121	8.53357	6.09668	5.00000
32087	266.27544	217.86099	8.50316	6.09900	5.00000
32088	267.12447	218.47130	8.47735	6.10716	5.00000
32089	267.97126	219.08274	8.45853	6.12155	5.00000
32090	268.81663	219.69594	8.44875	6.14263	5.00000
32091	269.66154	220.31161	8.44955	6.17077	5.00000
32092	270.50711	220.93047	8.46185	6.20626	5.00000
