1152.92,1,1,1
2.57,1,1,2
2.52,1,1,3
418.31,1,2,1
8.92,1,2,2
2.24,1,2,3
39.29,1,3,1
9.2,1,3,2
4.96,1,3,3
35.11,1,4,1
4.59,1,4,2
4.73,1,4,3
10.13,1,5,1
1.19,1,5,2
9.01,1,5,3
2.36,1,6,1
5.2,1,6,2
3.26,1,6,3
1175.78,1,7,1
85.88,1,7,2
0.16,1,7,3
622.53,2,1,1
2.12,2,1,2
2.51,2,1,3
122.23,2,2,1
6.81,2,2,2
2.81,2,2,3
24.56,2,3,1
17.68,2,3,2
3.66,2,3,3
24.18,2,4,1
28.92,2,4,2
5.05,2,4,3
1.62,2,5,1
1.56,2,5,2
41.31,2,5,3
2.5,2,6,1
14.55,2,6,2
11.71,2,6,3
770.2,2,7,1
3.88,2,7,2
0.25,2,7,3
67.42,3,1,1
1.28,3,1,2
1.63,3,1,3
61.18,3,2,1
1.77,3,2,2
2.44,3,2,3
18.45,3,3,1
1.7,3,3,2
1.83,3,3,3
24.67,3,4,1
2.05,3,4,2
1.92,3,4,3
2.68,3,5,1
2.54,3,5,2
2.65,3,5,3
4.41,3,6,1
1.8,3,6,2
1.66,3,6,3
1654.78,3,7,1
20.88,3,7,2
0.12,3,7,3
