8.12,1,1,1
0.38,1,1,2
0.38,1,1,3
5.08,1,2,1
0.38,1,2,2
0.39,1,2,3
0.98,1,3,1
0.49,1,3,2
0.53,1,3,3
0.78,1,4,1
0.48,1,4,2
0.53,1,4,3
1.07,1,5,1
0.26,1,5,2
3.93,1,5,3
0.47,1,6,1
0.6,1,6,2
0.5,1,6,3
2.92,1,7,1
0.22,1,7,2
0.079,1,7,3
2.19,2,1,1
0.45,2,1,2
0.47,2,1,3
1.34,2,2,1
0.46,2,2,2
0.45,2,2,3
1.87,2,3,1
0.64,2,3,2
0.81,2,3,3
1.87,2,4,1
0.65,2,4,2
0.7,2,4,3
0.55,2,5,1
0.58,2,5,2
1.62,2,5,3
0.65,2,6,1
1.38,2,6,2
25.92,2,6,3
3.81,2,7,1
0.12,2,7,2
0.1,2,7,3
5.98,3,1,1
0.47,3,1,2
0.42,3,1,3
3.31,3,2,1
0.618,3,2,2
0.68,3,2,3
0.94,3,3,1
0.41,3,3,2
0.4,3,3,3
1.21,3,4,1
0.46,3,4,2
0.4,3,4,3
0.73,3,5,1
0.67,3,5,2
0.68,3,5,3
0.59,3,6,1
0.58,3,6,2
0.46,3,6,3
20.47,3,7,1
0.39,3,7,2
0.16,3,7,3
