4.21765,4.21765,3.34102,3.34102,1.62500000000001,-1.21432219270199
4.38015,4.0962177807298,3.35663,3.37082661096351,1.24079999999999,-1.14309637832039
4.50423,3.98190814289776,3.36859,3.42310031478213,0.811100000000007,-1.0766168314742
4.58534,3.87424645975034,3.37894,3.49512258464973,0.400199999999993,-1.01622607082444
4.62536,3.7726238526679,3.38906,3.58342906902881,0.0635999999999992,-0.962749111014084
4.63172,3.67634894156649,3.39936,3.6841404293171,-0.165499999999996,-0.916567342307388
4.61517,3.58469220733575,3.409,3.79306837187198,-0.2834,-0.877852527558382
4.58683,3.49690695457991,3.41582,3.9059084137762,-0.312200000000002,-0.846483985752982
4.55561,3.41225855600461,3.41673,4.01848013824697,-0.2834,-0.821700283583802
4.52727,3.33008852764623,3.40844,4.12722278406443,-0.232299999999999,-0.801851281919632
4.50404,3.24990339945427,3.38842,4.2297631877094,-0.191599999999994,-0.784614916888792
4.48488,3.17144190776539,3.35554,4.32526592234842,-0.178500000000001,-0.767653284466917
4.46703,3.0946765793187,3.31027,4.41427999799422,-0.198300000000007,-0.749269066183341
4.4472,3.01974967270037,3.25435,4.49835868539326,-0.258599999999998,-0.728714664547621
4.42134,2.9468782062456,3.19026,4.57935729144596,-0.361199999999995,-0.706125612698738
4.38522,2.87626564497573,3.12071,4.6589800988849,-0.4955,-0.682109083103871
4.33567,2.80805473666534,3.04844,4.73854407980285,-0.646400000000007,-0.65727420045496
4.27103,2.74232731661985,2.97611,4.81902497713858,-0.793699999999999,-0.6319633791488
4.19166,2.67913097870497,2.90632,4.90129206237235,-0.912999999999995,-0.606207879636607
4.10036,2.61851019074131,2.84162,4.98632000390003,-0.993500000000003,-0.579840306001323
4.00101,2.56052616014117,2.78435,5.0751581863559,-1.0309,-0.552807714903498
3.89792,2.50524538865082,2.73635,5.1688196089163,-1.0183,-0.525406886417297
3.79609,2.45270470000909,2.69861,5.26788210448331,-0.960299999999998,-0.498253863381855
3.70006,2.40287931367091,2.67108,5.37238290379931,-0.8819,-0.472016995645493
3.61187,2.35567761410636,2.65288,5.48184505741045,-0.809800000000003,-0.447158521103002
3.53089,2.31096176199606,2.64274,5.59551308860533,-0.753900000000001,-0.423793393115492
3.4555,2.26858242268451,2.63956,5.7126758793713,-0.709899999999997,-0.401688734545612
3.38451,2.22841354922995,2.64265,5.83291608077557,-0.666700000000002,-0.380355582494957
3.31784,2.19037799098045,2.65189,5.95633650376505,-0.612599999999999,-0.359180243475237
3.25658,2.15445996663293,2.66764,6.08356460588439,-0.540500000000002,-0.337553769051596
3.20253,2.12070458972777,2.69061,6.21573637806635,-0.448499999999998,-0.315002716246671
3.15768,2.0892043181031,2.72165,6.3542909326748,-0.3424,-0.291325487122538
3.12344,2.06007176939085,2.76144,6.50066712830011,-0.236100000000001,-0.266687077707417
3.09983,2.03340306162011,2.81024,6.65596338674956,-0.147200000000001,-0.241539067661932
3.08511,2.00924915485391,2.86796,6.82079077592586,-0.0834000000000001,-0.216409356242405
3.07677,1.98760821922967,2.93417,6.99525790722168,-0.0384999999999991,-0.191824331137269
3.07292,1.96842578611595,3.00817,7.1789362069544,-0.00239999999999796,-0.168414844593443
3.07268,1.9515843016566,3.08875,7.37079570256577,0.0337999999999994,-0.146843010356772
3.07606,1.93690000062093,3.17432,7.5693814874519,0.0782000000000016,-0.12744848809804
3.08388,1.92415515181112,3.26318,7.77317872983029,0.132499999999998,-0.110021098349403
3.09713,1.91315304197618,3.35382,7.98101332014093,0.1911,-0.094026311649241
3.11624,1.90375041081126,3.44518,8.19218814750156,0.256700000000003,-0.0789475503393895
3.14191,1.89585565577732,3.5365,8.40643784417212,0.3328,-0.0643429202863608
3.17519,1.88942136374868,3.62736,8.62389399319582,0.407899999999999,-0.0497706706808749
3.21598,1.88444429668059,3.71772,8.84511071017436,0.4657,-0.0347770009907151
3.26255,1.88096659658152,3.80793,9.07098016551125,0.5044,-0.0189624828444046
3.31299,1.87907034829708,3.89891,9.30273831826733,0.532599999999999,-0.00206613070588801
3.36625,1.87886373522649,3.99183,9.54172161409115,0.557099999999999,0.0160203120201849
3.42196,1.88046576642851,4.08798,9.7893151390084,0.587,0.0353156468780185
3.48066,1.88399733111631,4.18856,10.0468019841312,0.634900000000003,0.0557393659634222
3.54415,1.88957126771266,4.29452,10.3153235541897,0.706199999999999,0.0770546317605678
3.61477,1.89727673088871,4.4062,10.5956111542596,0.799799999999999,0.0987765913527454
3.69475,1.90715439002399,4.52322,10.887879598214,0.911499999999998,0.120153368485763
3.7859,1.91916972687256,4.64423,11.1916133923692,1.0222,0.140373702390335
3.88812,1.9332070971116,4.76728,11.50574455117,1.1019,0.15891011433234
3.99831,1.94909810854483,4.89031,11.8289792908871,1.129,0.17568924546033
4.11121,1.96666703309086,5.01177,12.1601310338054,1.106,0.190974205123545
4.22181,1.98576445360322,5.13085,12.4982394594707,1.06850000000001,0.205041803709214
4.32866,2.00626863397414,5.24722,12.8425278050918,1.0612,0.21795862199864
4.43478,2.028064496174,5.36043,13.1921911485844,1.0989,0.229642183366622
4.54467,2.05102871451067,5.46957,13.5463564880502,1.1675,0.239959027035528
4.66142,2.07502461721422,5.57321,13.9039938214639,1.2433,0.248766047099185
4.78575,2.09990122192414,5.66959,14.263987529507,1.30339999999999,0.255934191406695
4.91609,2.12549464106481,5.75684,14.6250577363575,1.3367,0.261268453704268
5.04976,2.15162148643523,5.83309,14.9857419299825,1.3361,0.26457706710098
5.18337,2.17807919314533,5.89672,15.3445468960035,1.2826,0.2660185796998
