7.862113000000000435e-03,2.960460999999581233e+00,2.117447199999999974e-02,2.960460999999581233e+00
9.620771000000000184e-03,2.961650999999532630e+00,2.010756600000000033e-02,2.961650999999532630e+00
1.124509899999999972e-02,2.962570000000509296e+00,1.912550400000000150e-02,2.962570000000509296e+00
1.273873199999999914e-02,2.963236999999848464e+00,1.822542099999999859e-02,2.963236999999848464e+00
1.410530899999999990e-02,2.963677000000556561e+00,1.740445300000000028e-02,2.963677000000556561e+00
1.534846699999999932e-02,2.963907000000203240e+00,1.665973600000000138e-02,2.963907000000203240e+00
1.647184200000000043e-02,2.963947999999531291e+00,1.598840400000000120e-02,2.963947999999531291e+00
1.747907099999999880e-02,2.963819999999854460e+00,1.538759399999999923e-02,2.963819999999854460e+00
1.837379199999999990e-02,2.963538999999313361e+00,1.485444099999999948e-02,2.963538999999313361e+00
1.915964300000000051e-02,2.963125000000131237e+00,1.438608100000000022e-02,2.963125000000131237e+00
1.984025899999999898e-02,2.962593999999539207e+00,1.397964800000000077e-02,2.962593999999539207e+00
2.041927799999999904e-02,2.961960999999886823e+00,1.363227900000000062e-02,2.961960999999886823e+00
2.090033700000000147e-02,2.961243999999991772e+00,1.334110800000000083e-02,2.961243999999991772e+00
2.128707399999999958e-02,2.960455999999707544e+00,1.310327199999999914e-02,2.960455999999707544e+00
2.158312500000000161e-02,2.959614000000241774e+00,1.291590599999999957e-02,2.959614000000241774e+00
2.179212800000000089e-02,2.958730000000199922e+00,1.277614499999999917e-02,2.958730000000199922e+00
2.191771899999999870e-02,2.957817999999774017e+00,1.268112499999999969e-02,2.957817999999774017e+00
2.196353599999999878e-02,2.956888000000530425e+00,1.262798099999999993e-02,2.956888000000530425e+00
2.193321499999999896e-02,2.955955999999700268e+00,1.261384999999999937e-02,2.955955999999700268e+00
2.183039499999999897e-02,2.955029999999991830e+00,1.263586499999999960e-02,2.955029999999991830e+00
2.165871100000000063e-02,2.954122000000010573e+00,1.269116300000000010e-02,2.954122000000010573e+00
2.142180200000000020e-02,2.953241000000074834e+00,1.277687999999999914e-02,2.953241000000074834e+00
2.112330399999999900e-02,2.952398000000270528e+00,1.289014999999999952e-02,2.952398000000270528e+00
2.076685400000000126e-02,2.951598999999900386e+00,1.302810899999999952e-02,2.951598999999900386e+00
2.035609000000000030e-02,2.950853000000192239e+00,1.318789400000000035e-02,2.950853000000192239e+00
1.989464800000000089e-02,2.950169000000554931e+00,1.336663800000000013e-02,2.950169000000554931e+00
1.959257500000000096e-02,2.949529999999780827e+00,1.334214799999999986e-02,2.949529999999780827e+00
1.865269300000000144e-02,2.948962000000305395e+00,1.355495200000000032e-02,2.948962000000305395e+00
1.798831899999999914e-02,2.948493999999213244e+00,1.372418700000000054e-02,2.948493999999213244e+00
1.729957700000000001e-02,2.948110999999611792e+00,1.391582199999999957e-02,2.948110999999611792e+00
1.659764500000000115e-02,2.947820000000232810e+00,1.412941799999999949e-02,2.947820000000232810e+00
1.588744300000000109e-02,2.947619000000399225e+00,1.436085800000000065e-02,2.947619000000399225e+00
1.517451300000000058e-02,2.947514000000323264e+00,1.460595599999999980e-02,2.947514000000323264e+00
1.446310500000000041e-02,2.947506000000343462e+00,1.485864899999999982e-02,2.947506000000343462e+00
1.375688000000000084e-02,2.947593000000692243e+00,1.511345700000000028e-02,2.947593000000692243e+00
1.305952800000000080e-02,2.947777000000227687e+00,1.536497600000000067e-02,2.947777000000227687e+00
1.237435400000000060e-02,2.948054000000324137e+00,1.560679899999999933e-02,2.948054000000324137e+00
1.170521100000000009e-02,2.948422000000304521e+00,1.583245600000000169e-02,2.948422000000304521e+00
1.105513500000000066e-02,2.948877000000633686e+00,1.603498100000000023e-02,2.948877000000633686e+00
1.042587499999999938e-02,2.949414999999957487e+00,1.621003400000000164e-02,2.949414999999957487e+00
9.818741000000000621e-03,2.950031999999650267e+00,1.635623500000000022e-02,2.950031999999650267e+00
9.234492999999999868e-03,2.950719999999732224e+00,1.647188700000000103e-02,2.950719999999732224e+00
8.673833000000000584e-03,2.951474999999758708e+00,1.655512300000000145e-02,2.951474999999758708e+00
8.137244000000000074e-03,2.952293000000194567e+00,1.660357499999999889e-02,2.952293000000194567e+00
7.625439000000000349e-03,2.953165999999241009e+00,1.661721899999999905e-02,2.953165999999241009e+00
7.139872999999999706e-03,2.954088999999752829e+00,1.659911700000000004e-02,2.954088999999752829e+00
6.681615999999999597e-03,2.955055000000269771e+00,1.654938300000000084e-02,2.955055000000269771e+00
6.251335999999999699e-03,2.956059999999437693e+00,1.646739300000000031e-02,2.956059999999437693e+00
5.850794000000000307e-03,2.957096000000005276e+00,1.635532699999999937e-02,2.957096000000005276e+00
5.481497000000000105e-03,2.958156999999941306e+00,1.621680500000000080e-02,2.958156999999941306e+00
5.143275000000000104e-03,2.959240000000049164e+00,1.605589400000000111e-02,2.959240000000049164e+00
4.836385999999999810e-03,2.960337999999778091e+00,1.587584699999999849e-02,2.960337999999778091e+00
4.571941000000000373e-03,2.961443999999486820e+00,1.567690899999999929e-02,2.961443999999486820e+00
4.346954999999999569e-03,2.962556000000317269e+00,1.547065100000000019e-02,2.962556000000317269e+00
4.150835000000000288e-03,2.963668000000238223e+00,1.525593199999999983e-02,2.963668000000238223e+00
3.984818000000000214e-03,2.964774999999375993e+00,1.502136100000000044e-02,2.964774999999375993e+00
3.846883000000000160e-03,2.965871999999675879e+00,1.476955999999999929e-02,2.965871999999675879e+00
3.735537000000000146e-03,2.966956999999551314e+00,1.450379499999999988e-02,2.966956999999551314e+00
3.649808999999999953e-03,2.968024000000609064e+00,1.422749499999999973e-02,2.968024000000609064e+00
3.588646000000000023e-03,2.969071000000353067e+00,1.394001999999999915e-02,2.969071000000353067e+00
3.550100000000000044e-03,2.970092999999819128e+00,1.364428099999999942e-02,2.970092999999819128e+00
3.533135000000000182e-03,2.971088999999578206e+00,1.334871600000000005e-02,2.971088999999578206e+00
3.537392999999999788e-03,2.972055000000095148e+00,1.305884300000000053e-02,2.972055000000095148e+00
3.563900999999999961e-03,2.972991999999889501e+00,1.277876200000000080e-02,2.972991999999889501e+00
3.611627000000000066e-03,2.973898000000103181e+00,1.251397500000000010e-02,2.973898000000103181e+00
